mcc_cat_desc,total,transactions,doy,hour
ELECTRONICS,90967.6600000001,1004,328,12
ELECTRONICS,99752.91,1027,328,13
ELECTRONICS,100157.24,1020,328,14
ELECTRONICS,82717.48,848,328,15
ELECTRONICS,64541.4,605,328,16
ELECTRONICS,36834.7,398,328,17
ELECTRONICS,19156.83,177,328,18
ELECTRONICS,13484.34,121,328,19
ELECTRONICS,2226.84,36,328,20
ELECTRONICS,12.65,2,328,21
ELECTRONICS,171.63,1,328,23
ELECTRONICS,104.02,2,329,4
ELECTRONICS,537.11,5,329,5
ELECTRONICS,2174.21,26,329,6
ELECTRONICS,12615.46,156,329,7
ELECTRONICS,21188.17,258,329,8
ELECTRONICS,31264.63,419,329,9
ELECTRONICS,48801.99,574,329,10
ELECTRONICS,60447.07,668,329,11
ELECTRONICS,56755.6800000001,716,329,12
ELECTRONICS,68045.26,726,329,13
ELECTRONICS,62593.33,733,329,14
ELECTRONICS,59759.68,740,329,15
ELECTRONICS,64676.1399999999,646,329,16
ELECTRONICS,49281.55,554,329,17
ELECTRONICS,42290.88,396,329,18
ELECTRONICS,22125.71,256,329,19
ELECTRONICS,12330.49,152,329,20
ELECTRONICS,2445.37,32,329,21
ELECTRONICS,721.23,4,329,22
ELECTRONICS,1.84,1,330,1
ELECTRONICS,5.58,1,330,2
ELECTRONICS,17.31,1,330,3
ELECTRONICS,116.31,5,330,5
ELECTRONICS,1479.77,26,330,6
ELECTRONICS,12453.05,189,330,7
ELECTRONICS,30350.02,304,330,8
ELECTRONICS,36288.77,430,330,9
ELECTRONICS,44651.71,583,330,10
ELECTRONICS,62950.71,682,330,11
ELECTRONICS,60033.3900000001,678,330,12
ELECTRONICS,55972.51,715,330,13
ELECTRONICS,56240.1,730,330,14
ELECTRONICS,63756.05,744,330,15
ELECTRONICS,64280.4799999999,672,330,16
ELECTRONICS,55977.91,596,330,17
ELECTRONICS,39352.67,449,330,18
ELECTRONICS,23905.01,272,330,19
ELECTRONICS,20596.88,156,330,20
ELECTRONICS,2624.63,33,330,21
ELECTRONICS,131.63,2,330,22
ELECTRONICS,3.73,1,330,23
ELECTRONICS,10.88,1,331,4
ELECTRONICS,323.67,3,331,5
ELECTRONICS,4504.77,28,331,6
ELECTRONICS,23571.57,242,331,7
ELECTRONICS,32353.96,392,331,8
ELECTRONICS,53160.51,557,331,9
ELECTRONICS,71016.6199999999,743,331,10
ELECTRONICS,75571.66,844,331,11
ELECTRONICS,73810.9599999999,907,331,12
ELECTRONICS,85035.3200000001,982,331,13
ELECTRONICS,85218.0199999999,955,331,14
ELECTRONICS,85146.46,927,331,15
ELECTRONICS,84747.5199999999,922,331,16
ELECTRONICS,65109.63,697,331,17
ELECTRONICS,50031.26,521,331,18
ELECTRONICS,39322.73,335,331,19
ELECTRONICS,25863.72,232,331,20
ELECTRONICS,14833.25,64,331,21
ELECTRONICS,511.43,16,331,22
ELECTRONICS,15.82,2,331,23
ELECTRONICS,10.88,3,332,0
ELECTRONICS,21.39,1,332,4
ELECTRONICS,21.64,1,332,5
ELECTRONICS,299.4,3,332,6
ELECTRONICS,761.12,8,332,7
ELECTRONICS,671.41,9,332,8
ELECTRONICS,3135.87,22,332,9
ELECTRONICS,1561.25,24,332,10
ELECTRONICS,3212.12,28,332,11
ELECTRONICS,1202.42,9,332,12
ELECTRONICS,1365.06,21,332,13
ELECTRONICS,2209.32,31,332,14
ELECTRONICS,160478.81,614,332,15
ELECTRONICS,264272.899999999,1093,332,16
ELECTRONICS,307324.409999999,1389,332,17
ELECTRONICS,412147.339999999,1807,332,18
ELECTRONICS,381428.629999999,1785,332,19
ELECTRONICS,298942.51,1549,332,20
ELECTRONICS,404548.08,1990,332,21
ELECTRONICS,367241.369999999,2010,332,22
ELECTRONICS,255165.82,1607,332,23
ELECTRONICS,282207.14,1515,333,0
ELECTRONICS,144894.28,941,333,1
ELECTRONICS,94920.38,713,333,2
ELECTRONICS,77502.19,520,333,3
ELECTRONICS,105457.5,646,333,4
ELECTRONICS,123259.61,968,333,5
ELECTRONICS,181299.41,1340,333,6
ELECTRONICS,250253.94,1804,333,7
ELECTRONICS,321875.2,2384,333,8
ELECTRONICS,352901.32,2636,333,9
ELECTRONICS,339999.529999999,2787,333,10
ELECTRONICS,363414.559999999,2953,333,11
ELECTRONICS,328121.579999999,2868,333,12
ELECTRONICS,320642.049999999,2813,333,13
ELECTRONICS,319945.039999999,2736,333,14
ELECTRONICS,314430.94,2574,333,15
ELECTRONICS,246451.17,2264,333,16
ELECTRONICS,203032.31,2030,333,17
ELECTRONICS,176641.53,1482,333,18
ELECTRONICS,119677.29,1036,333,19
ELECTRONICS,69841.83,676,333,20
ELECTRONICS,41066.69,321,333,21
ELECTRONICS,14306.82,114,333,22
ELECTRONICS,1128.66,20,333,23
ELECTRONICS,96.32,4,334,0
ELECTRONICS,32.39,1,334,1
ELECTRONICS,0.83,1,334,2
ELECTRONICS,52.9,1,334,4
ELECTRONICS,165.07,11,334,5
ELECTRONICS,9883.38,103,334,6
ELECTRONICS,33965.5,396,334,7
ELECTRONICS,61598.96,662,334,8
ELECTRONICS,104152.76,1015,334,9
ELECTRONICS,138302.76,1293,334,10
ELECTRONICS,150248.72,1443,334,11
ELECTRONICS,157273.46,1518,334,12
ELECTRONICS,146385.47,1562,334,13
ELECTRONICS,151538.85,1577,334,14
ELECTRONICS,137111.53,1484,334,15
ELECTRONICS,126407.2,1333,334,16
ELECTRONICS,109377.06,1093,334,17
ELECTRONICS,78931.55,832,334,18
ELECTRONICS,56535.33,545,334,19
ELECTRONICS,34336.83,355,334,20
ELECTRONICS,19960.44,141,334,21
ELECTRONICS,5698.28,54,334,22
ELECTRONICS,278.52,5,334,23
ENTERTAINMENT,432.94,1,319,0
ENTERTAINMENT,33.5,1,319,5
ENTERTAINMENT,681.99,2,319,6
ENTERTAINMENT,438.02,12,319,7
ENTERTAINMENT,663.11,19,319,8
ENTERTAINMENT,726.75,24,319,9
ENTERTAINMENT,1642.69,40,319,10
ENTERTAINMENT,1255.23,36,319,11
ENTERTAINMENT,2240.86,48,319,12
ENTERTAINMENT,2087.1,52,319,13
ENTERTAINMENT,3023.33,77,319,14
ENTERTAINMENT,2896.95,81,319,15
ENTERTAINMENT,2601.14,85,319,16
ENTERTAINMENT,2502.09,85,319,17
ENTERTAINMENT,2134.04,81,319,18
ENTERTAINMENT,2422.87,71,319,19
ENTERTAINMENT,1568.02,56,319,20
ENTERTAINMENT,821.46,23,319,21
ENTERTAINMENT,514.71,10,319,22
ENTERTAINMENT,11.74,1,320,0
ENTERTAINMENT,21.38,1,320,3
ENTERTAINMENT,8.72,1,320,4
ENTERTAINMENT,111.71,2,320,5
ENTERTAINMENT,176.2,3,320,6
ENTERTAINMENT,387.39,12,320,7
ENTERTAINMENT,624.41,18,320,8
ENTERTAINMENT,1829.49,45,320,9
ENTERTAINMENT,1933.46,60,320,10
ENTERTAINMENT,2803.09,84,320,11
ENTERTAINMENT,3461.68,101,320,12
ENTERTAINMENT,3481.34,95,320,13
ENTERTAINMENT,3296.78,93,320,14
ENTERTAINMENT,3421.11,102,320,15
ENTERTAINMENT,3712.93,102,320,16
ENTERTAINMENT,2360.59,80,320,17
ENTERTAINMENT,2005.75,75,320,18
ENTERTAINMENT,2119.56,72,320,19
ENTERTAINMENT,732.25,28,320,20
ENTERTAINMENT,727.94,24,320,21
ENTERTAINMENT,94.48,4,320,22
ENTERTAINMENT,753.96,4,320,23
ENTERTAINMENT,41.44,1,321,7
ENTERTAINMENT,369.08,12,321,8
ENTERTAINMENT,1087.69,27,321,9
ENTERTAINMENT,1761.07,51,321,10
ENTERTAINMENT,1883.55,63,321,11
ENTERTAINMENT,1800.92,62,321,12
ENTERTAINMENT,2220.61,72,321,13
ENTERTAINMENT,2146.42,65,321,14
ENTERTAINMENT,1708.57,53,321,15
ENTERTAINMENT,1618.1,42,321,16
ENTERTAINMENT,1370.29,40,321,17
ENTERTAINMENT,1273.87,30,321,18
ENTERTAINMENT,800.43,16,321,19
ENTERTAINMENT,238.78,12,321,20
ENTERTAINMENT,119.08,4,321,21
ENTERTAINMENT,57.81,2,321,22
ENTERTAINMENT,20.86,2,321,23
ENTERTAINMENT,33.08,3,322,6
ENTERTAINMENT,141.56,6,322,7
ENTERTAINMENT,173.07,8,322,8
ENTERTAINMENT,413.49,10,322,9
ENTERTAINMENT,829.12,17,322,10
ENTERTAINMENT,487.32,14,322,11
ENTERTAINMENT,830.63,28,322,12
ENTERTAINMENT,795.23,22,322,13
ENTERTAINMENT,1132.47,33,322,14
ENTERTAINMENT,2969.5,33,322,15
ENTERTAINMENT,937.92,33,322,16
ENTERTAINMENT,1316.58,32,322,17
ENTERTAINMENT,875.73,30,322,18
ENTERTAINMENT,221.62,7,322,19
ENTERTAINMENT,380.59,17,322,20
ENTERTAINMENT,62.84,4,322,21
ENTERTAINMENT,94.7,2,322,22
ENTERTAINMENT,13.38,2,323,5
ENTERTAINMENT,262.3,8,323,7
ENTERTAINMENT,246.76,9,323,8
ENTERTAINMENT,724.66,21,323,9
ENTERTAINMENT,645.7,18,323,10
ENTERTAINMENT,1153.52,34,323,11
ENTERTAINMENT,1951.78,52,323,12
ENTERTAINMENT,1685.46,39,323,13
ENTERTAINMENT,1477.88,39,323,14
ENTERTAINMENT,965.61,32,323,15
ENTERTAINMENT,1062.38,38,323,16
ENTERTAINMENT,1203.04,35,323,17
ENTERTAINMENT,980.43,29,323,18
ENTERTAINMENT,821,28,323,19
ENTERTAINMENT,309.38,11,323,20
ENTERTAINMENT,386.17,6,323,21
ENTERTAINMENT,5.35,1,324,3
ENTERTAINMENT,179.51,6,324,7
ENTERTAINMENT,540.66,10,324,8
ENTERTAINMENT,678.07,20,324,9
ENTERTAINMENT,706.27,24,324,10
ENTERTAINMENT,1188.55,33,324,11
ENTERTAINMENT,877.74,24,324,12
ENTERTAINMENT,1293.14,39,324,13
ENTERTAINMENT,1204.78,35,324,14
ENTERTAINMENT,1034.98,35,324,15
ENTERTAINMENT,1506.01,37,324,16
ENTERTAINMENT,1290.44,34,324,17
ENTERTAINMENT,946.04,27,324,18
ENTERTAINMENT,645.25,26,324,19
ENTERTAINMENT,425.04,17,324,20
ENTERTAINMENT,162.42,6,324,21
ENTERTAINMENT,88.9,2,324,22
ENTERTAINMENT,173.82,2,324,23
ENTERTAINMENT,164.61,1,325,3
ENTERTAINMENT,72.45,1,325,5
ENTERTAINMENT,69.22,3,325,7
ENTERTAINMENT,470.56,15,325,8
ENTERTAINMENT,254.76,10,325,9
ENTERTAINMENT,932.39,22,325,10
ENTERTAINMENT,781.99,21,325,11
ENTERTAINMENT,1331.82,36,325,12
ENTERTAINMENT,1363.7,33,325,13
ENTERTAINMENT,672.75,23,325,14
ENTERTAINMENT,1797.57,41,325,15
ENTERTAINMENT,1363.75,45,325,16
ENTERTAINMENT,1965.1,41,325,17
ENTERTAINMENT,601.31,29,325,18
ENTERTAINMENT,717.88,29,325,19
ENTERTAINMENT,249.24,10,325,20
ENTERTAINMENT,84.1,5,325,21
ENTERTAINMENT,50.05,1,325,22
ENTERTAINMENT,14.16,1,326,0
ENTERTAINMENT,29,1,326,2
ENTERTAINMENT,85.35,2,326,3
ENTERTAINMENT,76.38,3,326,5
ENTERTAINMENT,28.69,1,326,6
ENTERTAINMENT,757.82,6,326,7
ENTERTAINMENT,1111.38,16,326,8
ENTERTAINMENT,966.93,24,326,9
ENTERTAINMENT,1422.52,34,326,10
ENTERTAINMENT,1571.89,38,326,11
ENTERTAINMENT,1901,50,326,12
ENTERTAINMENT,1691.55,47,326,13
ENTERTAINMENT,2196.03,54,326,14
ENTERTAINMENT,1911.41,59,326,15
ENTERTAINMENT,2621.99,71,326,16
ENTERTAINMENT,2311.59,59,326,17
ENTERTAINMENT,1992.01,55,326,18
ENTERTAINMENT,1766.38,48,326,19
ENTERTAINMENT,1230.33,42,326,20
ENTERTAINMENT,811.38,20,326,21
ENTERTAINMENT,161.04,12,326,22
ENTERTAINMENT,47.88,3,326,23
ENTERTAINMENT,28.58,3,327,0
ENTERTAINMENT,8.75,1,327,3
ENTERTAINMENT,349.84,10,327,7
ENTERTAINMENT,770.85,24,327,8
ENTERTAINMENT,1351.13,43,327,9
ENTERTAINMENT,1835.73,57,327,10
ENTERTAINMENT,2071.35,64,327,11
ENTERTAINMENT,3486.74,73,327,12
ENTERTAINMENT,2511.73,82,327,13
ENTERTAINMENT,3159.19,92,327,14
ENTERTAINMENT,1772.87,62,327,15
ENTERTAINMENT,1741.98,75,327,16
ENTERTAINMENT,2229.75,63,327,17
ENTERTAINMENT,1587.65,55,327,18
ENTERTAINMENT,1027.03,36,327,19
ENTERTAINMENT,764.67,34,327,20
ENTERTAINMENT,265.86,16,327,21
ENTERTAINMENT,128.96,6,327,22
ENTERTAINMENT,103.2,5,327,23
ENTERTAINMENT,10,1,328,0
ENTERTAINMENT,14.02,1,328,3
ENTERTAINMENT,45,1,328,6
ENTERTAINMENT,124.12,2,328,7
ENTERTAINMENT,110.94,3,328,8
ENTERTAINMENT,686.48,21,328,9
ENTERTAINMENT,1614.61,47,328,10
ENTERTAINMENT,1305.26,42,328,11
ENTERTAINMENT,2091.47,67,328,12
ENTERTAINMENT,2015.83,60,328,13
ENTERTAINMENT,2114.02,68,328,14
ENTERTAINMENT,2394.22,68,328,15
ENTERTAINMENT,1220.14,42,328,16
ENTERTAINMENT,1955.62,40,328,17
ENTERTAINMENT,802.97,28,328,18
ENTERTAINMENT,1140.4,25,328,19
ENTERTAINMENT,158.65,9,328,20
ENTERTAINMENT,215.58,8,328,21
ENTERTAINMENT,17.29,1,328,22
ENTERTAINMENT,28,1,328,23
ENTERTAINMENT,20,1,329,0
ENTERTAINMENT,208.54,7,329,7
ENTERTAINMENT,419.76,11,329,8
ENTERTAINMENT,496.15,11,329,9
ENTERTAINMENT,655.85,18,329,10
ENTERTAINMENT,1643.3,37,329,11
ENTERTAINMENT,1094.63,32,329,12
ENTERTAINMENT,1036.16,35,329,13
ENTERTAINMENT,941.72,32,329,14
ENTERTAINMENT,736.26,22,329,15
ENTERTAINMENT,1897.64,47,329,16
ENTERTAINMENT,1090.72,37,329,17
ENTERTAINMENT,1165.81,24,329,18
ENTERTAINMENT,519.39,22,329,19
ENTERTAINMENT,327.21,13,329,20
ENTERTAINMENT,114.98,4,329,21
ENTERTAINMENT,99.52,1,329,22
ENTERTAINMENT,85.72,1,330,0
ENTERTAINMENT,30,1,330,5
ENTERTAINMENT,116.33,4,330,7
ENTERTAINMENT,277.01,11,330,8
ENTERTAINMENT,496.91,17,330,9
ENTERTAINMENT,2013.43,35,330,10
ENTERTAINMENT,896.15,23,330,11
ENTERTAINMENT,1047.26,37,330,12
ENTERTAINMENT,1916.41,45,330,13
ENTERTAINMENT,1508.41,39,330,14
ENTERTAINMENT,1823.89,54,330,15
ENTERTAINMENT,2828.93,52,330,16
ENTERTAINMENT,1168.92,40,330,17
ENTERTAINMENT,1164.41,32,330,18
ENTERTAINMENT,4735.53,28,330,19
ENTERTAINMENT,762.26,25,330,20
ENTERTAINMENT,151.08,8,330,21
ENTERTAINMENT,5,1,330,23
ENTERTAINMENT,20,1,331,1
ENTERTAINMENT,37.51,1,331,3
ENTERTAINMENT,62.49,3,331,6
ENTERTAINMENT,454.94,7,331,7
ENTERTAINMENT,547.8,13,331,8
ENTERTAINMENT,2437.58,14,331,9
ENTERTAINMENT,1092.67,33,331,10
ENTERTAINMENT,2233.67,52,331,11
ENTERTAINMENT,1824.12,56,331,12
ENTERTAINMENT,3346.35,54,331,13
ENTERTAINMENT,2508.18,52,331,14
ENTERTAINMENT,2205.98,57,331,15
ENTERTAINMENT,2001.59,64,331,16
ENTERTAINMENT,1888.25,45,331,17
ENTERTAINMENT,2031.96,52,331,18
ENTERTAINMENT,1145.71,41,331,19
ENTERTAINMENT,801.5,31,331,20
ENTERTAINMENT,361.41,13,331,21
ENTERTAINMENT,22.76,2,331,22
ENTERTAINMENT,420,1,332,0
ENTERTAINMENT,131.06,1,332,3
ENTERTAINMENT,19.2,1,332,7
ENTERTAINMENT,6,1,332,8
ENTERTAINMENT,10,1,332,9
ENTERTAINMENT,67.23,4,332,10
ENTERTAINMENT,744.93,11,332,11
ENTERTAINMENT,1436.63,29,332,12
ENTERTAINMENT,909.74,28,332,13
ENTERTAINMENT,906.14,17,332,14
ENTERTAINMENT,672.86,23,332,15
ENTERTAINMENT,1171.26,31,332,16
ENTERTAINMENT,1937.07,40,332,17
ENTERTAINMENT,5870.51,72,332,18
ENTERTAINMENT,1965.7,45,332,19
ENTERTAINMENT,1465.76,37,332,20
ENTERTAINMENT,1587.24,30,332,21
ENTERTAINMENT,910.29,18,332,22
ENTERTAINMENT,52.79,3,332,23
ENTERTAINMENT,18.73,1,333,0
ENTERTAINMENT,582.19,5,333,4
ENTERTAINMENT,1113.82,16,333,5
ENTERTAINMENT,1626.49,26,333,6
ENTERTAINMENT,1383.89,28,333,7
ENTERTAINMENT,1799.45,34,333,8
ENTERTAINMENT,3071.74,65,333,9
ENTERTAINMENT,3550.52,68,333,10
ENTERTAINMENT,4601.09,110,333,11
ENTERTAINMENT,4373.11,98,333,12
ENTERTAINMENT,4245.06,107,333,13
ENTERTAINMENT,4779.45,96,333,14
ENTERTAINMENT,3794.46,98,333,15
ENTERTAINMENT,3436.86,90,333,16
ENTERTAINMENT,3301.31,90,333,17
ENTERTAINMENT,1823.67,64,333,18
ENTERTAINMENT,1252.82,41,333,19
ENTERTAINMENT,1558.78,45,333,20
ENTERTAINMENT,859.9,30,333,21
ENTERTAINMENT,139.4,7,333,22
ENTERTAINMENT,16.69,2,333,23
ENTERTAINMENT,13.61,2,334,0
ENTERTAINMENT,63,1,334,1
ENTERTAINMENT,26.1,2,334,2
ENTERTAINMENT,122.27,3,334,6
ENTERTAINMENT,517.95,13,334,7
ENTERTAINMENT,1223.05,27,334,8
ENTERTAINMENT,1782.3,46,334,9
ENTERTAINMENT,2697.37,55,334,10
ENTERTAINMENT,2519.11,66,334,11
ENTERTAINMENT,3132.77,83,334,12
ENTERTAINMENT,3668.8,97,334,13
ENTERTAINMENT,3842.75,96,334,14
ENTERTAINMENT,4404.88,95,334,15
ENTERTAINMENT,3105.87,84,334,16
ENTERTAINMENT,2447.51,80,334,17
ENTERTAINMENT,2035.78,66,334,18
ENTERTAINMENT,1915.03,61,334,19
ENTERTAINMENT,1273.02,35,334,20
ENTERTAINMENT,661.3,26,334,21
ENTERTAINMENT,333.07,10,334,22
ENTERTAINMENT,58.75,3,334,23
FAST FOOD,54.68,8,319,0
FAST FOOD,136.86,15,319,1
FAST FOOD,144.03,19,319,2
FAST FOOD,417.92,43,319,3
FAST FOOD,1125.02,97,319,4
FAST FOOD,2479.11,169,319,5
FAST FOOD,4055.87,259,319,6
FAST FOOD,5396.68,309,319,7
FAST FOOD,6999.99,418,319,8
FAST FOOD,8811.9,517,319,9
FAST FOOD,10543.55,586,319,10
FAST FOOD,9839.78999999999,556,319,11
FAST FOOD,10368.34,595,319,12
FAST FOOD,8356.17,522,319,13
FAST FOOD,9968.91,538,319,14
FAST FOOD,14346.23,676,319,15
FAST FOOD,16476.37,752,319,16
FAST FOOD,18085.24,820,319,17
FAST FOOD,13988.34,635,319,18
FAST FOOD,8315.70999999999,418,319,19
FAST FOOD,5035.72,266,319,20
FAST FOOD,1877.73,113,319,21
FAST FOOD,942.81,73,319,22
FAST FOOD,657.92,41,319,23
FAST FOOD,282.58,21,320,0
FAST FOOD,273.87,22,320,1
FAST FOOD,276.42,28,320,2
FAST FOOD,336.24,29,320,3
FAST FOOD,890.03,59,320,4
FAST FOOD,2496.74,148,320,5
FAST FOOD,5788.96,271,320,6
FAST FOOD,9437.91,433,320,7
FAST FOOD,14115.38,610,320,8
FAST FOOD,17518.25,730,320,9
FAST FOOD,18495.29,777,320,10
FAST FOOD,17542.37,765,320,11
FAST FOOD,16928.67,760,320,12
FAST FOOD,16101.54,708,320,13
FAST FOOD,14957.24,685,320,14
FAST FOOD,15541.11,691,320,15
FAST FOOD,15655.17,717,320,16
FAST FOOD,13733.47,605,320,17
FAST FOOD,11477.01,535,320,18
FAST FOOD,7956.36,359,320,19
FAST FOOD,3786.65,185,320,20
FAST FOOD,1555.01,110,320,21
FAST FOOD,1264.16,62,320,22
FAST FOOD,620.97,43,320,23
FAST FOOD,551.14,35,321,0
FAST FOOD,310.3,29,321,1
FAST FOOD,262.73,18,321,2
FAST FOOD,268.82,22,321,3
FAST FOOD,666.14,47,321,4
FAST FOOD,1955.8,111,321,5
FAST FOOD,4462.12,220,321,6
FAST FOOD,9186.95999999999,402,321,7
FAST FOOD,14304.41,568,321,8
FAST FOOD,16810.33,713,321,9
FAST FOOD,18351.92,712,321,10
FAST FOOD,16914.54,709,321,11
FAST FOOD,16841.95,668,321,12
FAST FOOD,13556.99,597,321,13
FAST FOOD,12851.87,607,321,14
FAST FOOD,15901.73,622,321,15
FAST FOOD,14405.2,604,321,16
FAST FOOD,11303.39,527,321,17
FAST FOOD,8650.76,406,321,18
FAST FOOD,3048.05,186,321,19
FAST FOOD,1398.39,92,321,20
FAST FOOD,599.03,48,321,21
FAST FOOD,235.19,12,321,22
FAST FOOD,285.09,16,321,23
FAST FOOD,125.72,12,322,0
FAST FOOD,106.84,10,322,1
FAST FOOD,220.06,20,322,2
FAST FOOD,230.02,24,322,3
FAST FOOD,553.63,52,322,4
FAST FOOD,1030.08,100,322,5
FAST FOOD,2370.87,126,322,6
FAST FOOD,2808.91,184,322,7
FAST FOOD,4857.72,282,322,8
FAST FOOD,5855.22,347,322,9
FAST FOOD,6372.82,409,322,10
FAST FOOD,6845.75999999999,419,322,11
FAST FOOD,7271.25,449,322,12
FAST FOOD,5467.32,351,322,13
FAST FOOD,5925.42,372,322,14
FAST FOOD,6979.11,415,322,15
FAST FOOD,8615.33999999999,452,322,16
FAST FOOD,8277.18999999999,416,322,17
FAST FOOD,5881.39,350,322,18
FAST FOOD,3700.2,223,322,19
FAST FOOD,1489.65,118,322,20
FAST FOOD,795.05,57,322,21
FAST FOOD,358.85,31,322,22
FAST FOOD,123.32,10,322,23
FAST FOOD,134.62,7,323,0
FAST FOOD,102.89,10,323,1
FAST FOOD,191.41,21,323,2
FAST FOOD,424.8,36,323,3
FAST FOOD,513.92,65,323,4
FAST FOOD,1201.1,97,323,5
FAST FOOD,2092.52,143,323,6
FAST FOOD,3513.93,202,323,7
FAST FOOD,4034.71,278,323,8
FAST FOOD,5923.03,393,323,9
FAST FOOD,6891.96,430,323,10
FAST FOOD,7391.07,417,323,11
FAST FOOD,6338.82,440,323,12
FAST FOOD,6604.17,424,323,13
FAST FOOD,7233.54,423,323,14
FAST FOOD,7918.52,438,323,15
FAST FOOD,9777.01,517,323,16
FAST FOOD,8285.16000000001,433,323,17
FAST FOOD,6461.28,354,323,18
FAST FOOD,3528.12,205,323,19
FAST FOOD,1413.39,115,323,20
FAST FOOD,714.72,56,323,21
FAST FOOD,513.93,35,323,22
FAST FOOD,180.08,16,323,23
FAST FOOD,106.41,13,324,0
FAST FOOD,157.01,16,324,1
FAST FOOD,117.04,13,324,2
FAST FOOD,210.94,27,324,3
FAST FOOD,584.2,65,324,4
FAST FOOD,1286.13,106,324,5
FAST FOOD,2552.76,178,324,6
FAST FOOD,3428.29,213,324,7
FAST FOOD,4984.29,316,324,8
FAST FOOD,6322.42,408,324,9
FAST FOOD,6952.55999999999,413,324,10
FAST FOOD,8203.18,474,324,11
FAST FOOD,8355.91,501,324,12
FAST FOOD,7812.53,453,324,13
FAST FOOD,7640.14,426,324,14
FAST FOOD,9025.32,502,324,15
FAST FOOD,10370.39,548,324,16
FAST FOOD,9277.83,500,324,17
FAST FOOD,8188.19,401,324,18
FAST FOOD,4353.19,257,324,19
FAST FOOD,2273.12,153,324,20
FAST FOOD,805.35,66,324,21
FAST FOOD,503.27,31,324,22
FAST FOOD,260.92,19,324,23
FAST FOOD,177.15,11,325,0
FAST FOOD,136.31,10,325,1
FAST FOOD,116.51,13,325,2
FAST FOOD,414.75,43,325,3
FAST FOOD,675.9,67,325,4
FAST FOOD,1536.82,110,325,5
FAST FOOD,2412.82,174,325,6
FAST FOOD,3696.92,261,325,7
FAST FOOD,5433.51,319,325,8
FAST FOOD,7505.13,512,325,9
FAST FOOD,7447.4,453,325,10
FAST FOOD,8013.37,488,325,11
FAST FOOD,8132.06,512,325,12
FAST FOOD,7490.55,463,325,13
FAST FOOD,7621.23,430,325,14
FAST FOOD,10011.31,491,325,15
FAST FOOD,11534.1,582,325,16
FAST FOOD,10905.69,559,325,17
FAST FOOD,8364.73,438,325,18
FAST FOOD,5185.14,271,325,19
FAST FOOD,2012.52,140,325,20
FAST FOOD,972.72,77,325,21
FAST FOOD,515.37,38,325,22
FAST FOOD,273.08,19,325,23
FAST FOOD,140,15,326,0
FAST FOOD,155.31,18,326,1
FAST FOOD,218.69,24,326,2
FAST FOOD,686.87,50,326,3
FAST FOOD,1258,95,326,4
FAST FOOD,1805.6,143,326,5
FAST FOOD,4815.45,260,326,6
FAST FOOD,5590.48,319,326,7
FAST FOOD,6459.81,362,326,8
FAST FOOD,10215.34,559,326,9
FAST FOOD,11334.48,585,326,10
FAST FOOD,11884.9,642,326,11
FAST FOOD,10964.51,646,326,12
FAST FOOD,9950.97999999999,543,326,13
FAST FOOD,10814.93,568,326,14
FAST FOOD,14128.98,664,326,15
FAST FOOD,18173.06,812,326,16
FAST FOOD,17817.67,777,326,17
FAST FOOD,14137.96,651,326,18
FAST FOOD,9326.9,406,326,19
FAST FOOD,4044.61,234,326,20
FAST FOOD,1611.19,102,326,21
FAST FOOD,1187.82,71,326,22
FAST FOOD,509,38,326,23
FAST FOOD,501.51,32,327,0
FAST FOOD,432.13,29,327,1
FAST FOOD,205.83,17,327,2
FAST FOOD,407.16,31,327,3
FAST FOOD,1148.87,75,327,4
FAST FOOD,3042.85,156,327,5
FAST FOOD,6272.42,292,327,6
FAST FOOD,10773.08,436,327,7
FAST FOOD,14214.53,605,327,8
FAST FOOD,17251.91,734,327,9
FAST FOOD,19351.46,774,327,10
FAST FOOD,18641.71,740,327,11
FAST FOOD,19247.8,803,327,12
FAST FOOD,16418.42,767,327,13
FAST FOOD,17207.32,729,327,14
FAST FOOD,16478.06,721,327,15
FAST FOOD,18672.79,824,327,16
FAST FOOD,17215.75,733,327,17
FAST FOOD,11377.63,517,327,18
FAST FOOD,6733.56,331,327,19
FAST FOOD,4073.22,215,327,20
FAST FOOD,2165.2,122,327,21
FAST FOOD,921.08,63,327,22
FAST FOOD,1187.67,46,327,23
FAST FOOD,449.04,31,328,0
FAST FOOD,523.69,29,328,1
FAST FOOD,255.3,26,328,2
FAST FOOD,339.45,25,328,3
FAST FOOD,541.42,42,328,4
FAST FOOD,2132.66,88,328,5
FAST FOOD,4722.16,202,328,6
FAST FOOD,10385.18,417,328,7
FAST FOOD,14661.59,592,328,8
FAST FOOD,17074.77,697,328,9
FAST FOOD,17760.44,721,328,10
FAST FOOD,18186.44,725,328,11
FAST FOOD,17177.53,715,328,12
FAST FOOD,15728.35,648,328,13
FAST FOOD,14823.87,653,328,14
FAST FOOD,14559.67,626,328,15
FAST FOOD,14056.32,603,328,16
FAST FOOD,11911.65,529,328,17
FAST FOOD,7919.55,368,328,18
FAST FOOD,3953.18,219,328,19
FAST FOOD,1891.26,125,328,20
FAST FOOD,639.06,44,328,21
FAST FOOD,373.39,30,328,22
FAST FOOD,188.9,20,328,23
FAST FOOD,260.25,16,329,0
FAST FOOD,64.61,7,329,1
FAST FOOD,225.92,14,329,2
FAST FOOD,499.93,32,329,3
FAST FOOD,436.27,40,329,4
FAST FOOD,1171.06,81,329,5
FAST FOOD,2177.06,131,329,6
